team1,team2,win,tie,lose
Argentina,Japan,-1,-1,-1
Argentina,Jordan,-1,-1,-1
Argentina,Mexico,-1,-1,-1
Argentina,Morocco,-1,-1,-1
Argentina,Netherlands,-1,-1,-1
Argentina,New Zealand,-1,-1,-1
Argentina,Norway,-1,-1,-1
Argentina,Panama,-1,-1,-1
Argentina,Paraguay,-1,-1,-1
Argentina,Portugal,-1,-1,-1
Argentina,Qatar,-1,-1,-1
Argentina,Saudi Arabia,-1,-1,-1
Argentina,Scotland,-1,-1,-1
Argentina,Senegal,-1,-1,-1
Argentina,South Africa,-1,-1,-1
Argentina,South Korea,-1,-1,-1
Argentina,Spain,-1,-1,-1
Argentina,Sweden,-1,-1,-1
Argentina,Switzerland,-1,-1,-1
Argentina,Tunisia,-1,-1,-1
Argentina,Turkey,-1,-1,-1
Argentina,United States,-1,-1,-1
Argentina,Uruguay,-1,-1,-1
Argentina,Uzbekistan,-1,-1,-1
Australia,Austria,-1,-1,-1
Australia,Belgium,-1,-1,-1
Australia,Bosnia and Herzegovina,-1,-1,-1
Australia,Brazil,-1,-1,-1
Australia,Canada,-1,-1,-1
Australia,Cape Verde,-1,-1,-1
Australia,Colombia,-1,-1,-1
Australia,Croatia,-1,-1,-1
Australia,Curaçao,-1,-1,-1
Australia,Czech Republic,-1,-1,-1
Australia,DR Congo,-1,-1,-1
Australia,Ecuador,-1,-1,-1
Australia,Egypt,-1,-1,-1
Australia,England,-1,-1,-1
Australia,France,-1,-1,-1
Australia,Germany,-1,-1,-1
Australia,Ghana,-1,-1,-1
Australia,Haiti,-1,-1,-1
Australia,Iran,-1,-1,-1
Australia,Iraq,-1,-1,-1
Australia,Ivory Coast,-1,-1,-1
Australia,Japan,-1,-1,-1
Australia,Jordan,-1,-1,-1
Australia,Mexico,-1,-1,-1
Australia,Morocco,-1,-1,-1
Australia,Netherlands,-1,-1,-1
Australia,New Zealand,-1,-1,-1
Australia,Norway,-1,-1,-1
Australia,Panama,-1,-1,-1
Australia,Paraguay,-1,-1,-1
Australia,Portugal,-1,-1,-1
Australia,Qatar,-1,-1,-1
Australia,Saudi Arabia,-1,-1,-1
Australia,Scotland,-1,-1,-1
Australia,Senegal,-1,-1,-1
Australia,South Africa,-1,-1,-1
Australia,South Korea,-1,-1,-1
Australia,Spain,-1,-1,-1
Australia,Sweden,-1,-1,-1
Australia,Switzerland,-1,-1,-1
Australia,Tunisia,-1,-1,-1
Australia,Turkey,-1,-1,-1
Australia,United States,-1,-1,-1
Australia,Uruguay,-1,-1,-1
Australia,Uzbekistan,-1,-1,-1
Austria,Belgium,-1,-1,-1
Austria,Bosnia and Herzegovina,-1,-1,-1
Austria,Brazil,-1,-1,-1
Austria,Canada,-1,-1,-1
Austria,Cape Verde,-1,-1,-1
Austria,Colombia,-1,-1,-1
Austria,Croatia,-1,-1,-1
Austria,Curaçao,-1,-1,-1
Austria,Czech Republic,-1,-1,-1
Austria,DR Congo,-1,-1,-1
Austria,Ecuador,-1,-1,-1
Austria,Egypt,-1,-1,-1
Austria,England,-1,-1,-1
Austria,France,-1,-1,-1
Austria,Germany,-1,-1,-1
Austria,Ghana,-1,-1,-1
Austria,Haiti,-1,-1,-1
Austria,Iran,-1,-1,-1
Austria,Iraq,-1,-1,-1
Austria,Ivory Coast,-1,-1,-1
Austria,Japan,-1,-1,-1
Austria,Jordan,-1,-1,-1
Austria,Mexico,-1,-1,-1
Austria,Morocco,-1,-1,-1
Austria,Netherlands,-1,-1,-1
Austria,New Zealand,-1,-1,-1
Austria,Norway,-1,-1,-1
Austria,Panama,-1,-1,-1
Austria,Paraguay,-1,-1,-1
Austria,Portugal,-1,-1,-1
Austria,Qatar,-1,-1,-1
Austria,Saudi Arabia,-1,-1,-1
Austria,Scotland,-1,-1,-1
Austria,Senegal,-1,-1,-1
Austria,South Africa,-1,-1,-1
Austria,South Korea,-1,-1,-1
Austria,Spain,-1,-1,-1
Austria,Sweden,-1,-1,-1
Austria,Switzerland,-1,-1,-1
Austria,Tunisia,-1,-1,-1
Austria,Turkey,-1,-1,-1
Austria,United States,-1,-1,-1
Austria,Uruguay,-1,-1,-1
Austria,Uzbekistan,-1,-1,-1
Belgium,Bosnia and Herzegovina,-1,-1,-1
Belgium,Brazil,-1,-1,-1
Belgium,Canada,-1,-1,-1
Belgium,Cape Verde,-1,-1,-1
Belgium,Colombia,-1,-1,-1
Belgium,Croatia,-1,-1,-1
Belgium,Curaçao,-1,-1,-1
Belgium,Czech Republic,-1,-1,-1
Belgium,DR Congo,-1,-1,-1
Belgium,Ecuador,-1,-1,-1
Belgium,Egypt,-1,-1,-1
Belgium,England,-1,-1,-1
Belgium,France,-1,-1,-1
Belgium,Germany,-1,-1,-1
Belgium,Ghana,-1,-1,-1
Belgium,Haiti,-1,-1,-1
Belgium,Iran,-1,-1,-1
Belgium,Iraq,-1,-1,-1
Belgium,Ivory Coast,-1,-1,-1
Belgium,Japan,-1,-1,-1
Belgium,Jordan,-1,-1,-1
Belgium,Mexico,-1,-1,-1
Belgium,Morocco,-1,-1,-1
Belgium,Netherlands,-1,-1,-1
Belgium,New Zealand,-1,-1,-1
Belgium,Norway,-1,-1,-1
Belgium,Panama,-1,-1,-1
Belgium,Paraguay,-1,-1,-1
Belgium,Portugal,-1,-1,-1
Belgium,Qatar,-1,-1,-1
Belgium,Saudi Arabia,-1,-1,-1
Belgium,Scotland,-1,-1,-1
Belgium,Senegal,-1,-1,-1
Belgium,South Africa,-1,-1,-1
Belgium,South Korea,-1,-1,-1
Belgium,Spain,-1,-1,-1
Belgium,Sweden,-1,-1,-1
Belgium,Switzerland,-1,-1,-1
Belgium,Tunisia,-1,-1,-1
Belgium,Turkey,-1,-1,-1
Belgium,United States,-1,-1,-1
Belgium,Uruguay,-1,-1,-1
Belgium,Uzbekistan,-1,-1,-1
Bosnia and Herzegovina,Brazil,-1,-1,-1
Bosnia and Herzegovina,Canada,-1,-1,-1
Bosnia and Herzegovina,Cape Verde,-1,-1,-1
Bosnia and Herzegovina,Colombia,-1,-1,-1
Bosnia and Herzegovina,Croatia,-1,-1,-1
Bosnia and Herzegovina,Curaçao,-1,-1,-1
Bosnia and Herzegovina,Czech Republic,-1,-1,-1
Bosnia and Herzegovina,DR Congo,-1,-1,-1
Bosnia and Herzegovina,Ecuador,-1,-1,-1
Bosnia and Herzegovina,Egypt,-1,-1,-1
Bosnia and Herzegovina,England,-1,-1,-1
Bosnia and Herzegovina,France,-1,-1,-1
Bosnia and Herzegovina,Germany,-1,-1,-1
Bosnia and Herzegovina,Ghana,-1,-1,-1
Bosnia and Herzegovina,Haiti,-1,-1,-1
Bosnia and Herzegovina,Iran,-1,-1,-1
Bosnia and Herzegovina,Iraq,-1,-1,-1
Bosnia and Herzegovina,Ivory Coast,-1,-1,-1
Bosnia and Herzegovina,Japan,-1,-1,-1
Bosnia and Herzegovina,Jordan,-1,-1,-1
Bosnia and Herzegovina,Mexico,-1,-1,-1
Bosnia and Herzegovina,Morocco,-1,-1,-1
Bosnia and Herzegovina,Netherlands,-1,-1,-1
Bosnia and Herzegovina,New Zealand,-1,-1,-1
Bosnia and Herzegovina,Norway,-1,-1,-1
Bosnia and Herzegovina,Panama,-1,-1,-1
Bosnia and Herzegovina,Paraguay,-1,-1,-1
Bosnia and Herzegovina,Portugal,-1,-1,-1
Bosnia and Herzegovina,Qatar,-1,-1,-1
Bosnia and Herzegovina,Saudi Arabia,-1,-1,-1
Bosnia and Herzegovina,Scotland,-1,-1,-1
Bosnia and Herzegovina,Senegal,-1,-1,-1
Bosnia and Herzegovina,South Africa,-1,-1,-1
Bosnia and Herzegovina,South Korea,-1,-1,-1
Bosnia and Herzegovina,Spain,-1,-1,-1
Bosnia and Herzegovina,Sweden,-1,-1,-1
Bosnia and Herzegovina,Switzerland,-1,-1,-1
Bosnia and Herzegovina,Tunisia,-1,-1,-1
Bosnia and Herzegovina,Turkey,-1,-1,-1
Bosnia and Herzegovina,United States,-1,-1,-1
Bosnia and Herzegovina,Uruguay,-1,-1,-1
Bosnia and Herzegovina,Uzbekistan,-1,-1,-1
Brazil,Canada,-1,-1,-1
Brazil,Cape Verde,-1,-1,-1
Brazil,Colombia,-1,-1,-1
Brazil,Croatia,-1,-1,-1
Brazil,Curaçao,-1,-1,-1
Brazil,Czech Republic,-1,-1,-1
Brazil,DR Congo,-1,-1,-1
Brazil,Ecuador,-1,-1,-1
Brazil,Egypt,-1,-1,-1
Brazil,England,-1,-1,-1
Brazil,France,-1,-1,-1
Brazil,Germany,-1,-1,-1
Brazil,Ghana,-1,-1,-1
Brazil,Haiti,-1,-1,-1
Brazil,Iran,-1,-1,-1
Brazil,Iraq,-1,-1,-1
Brazil,Ivory Coast,-1,-1,-1
Brazil,Japan,-1,-1,-1
Brazil,Jordan,-1,-1,-1
Brazil,Mexico,-1,-1,-1
Brazil,Morocco,-1,-1,-1
Brazil,Netherlands,-1,-1,-1
Brazil,New Zealand,-1,-1,-1
Brazil,Norway,-1,-1,-1
Brazil,Panama,-1,-1,-1
Brazil,Paraguay,-1,-1,-1
Brazil,Portugal,-1,-1,-1
Brazil,Qatar,-1,-1,-1
Brazil,Saudi Arabia,-1,-1,-1
Brazil,Scotland,-1,-1,-1
Brazil,Senegal,-1,-1,-1
Brazil,South Africa,-1,-1,-1
Brazil,South Korea,-1,-1,-1
Brazil,Spain,-1,-1,-1
Brazil,Sweden,-1,-1,-1
Brazil,Switzerland,-1,-1,-1
Brazil,Tunisia,-1,-1,-1
Brazil,Turkey,-1,-1,-1
Brazil,United States,-1,-1,-1
Brazil,Uruguay,-1,-1,-1
Brazil,Uzbekistan,-1,-1,-1
Canada,Cape Verde,-1,-1,-1
Canada,Colombia,-1,-1,-1
Canada,Croatia,-1,-1,-1
Canada,Curaçao,-1,-1,-1
Canada,Czech Republic,-1,-1,-1
Canada,DR Congo,-1,-1,-1
Canada,Ecuador,-1,-1,-1
Canada,Egypt,-1,-1,-1
Canada,England,-1,-1,-1
Canada,France,-1,-1,-1
Canada,Germany,-1,-1,-1
Canada,Ghana,-1,-1,-1
Canada,Haiti,-1,-1,-1
Canada,Iran,-1,-1,-1
Canada,Iraq,-1,-1,-1
Canada,Ivory Coast,-1,-1,-1
Canada,Japan,-1,-1,-1
Canada,Jordan,-1,-1,-1
Canada,Mexico,-1,-1,-1
Canada,Morocco,-1,-1,-1
Canada,Netherlands,-1,-1,-1
Canada,New Zealand,-1,-1,-1
Canada,Norway,-1,-1,-1
Canada,Panama,-1,-1,-1
Canada,Paraguay,-1,-1,-1
Canada,Portugal,-1,-1,-1
Canada,Qatar,-1,-1,-1
Canada,Saudi Arabia,-1,-1,-1
Canada,Scotland,-1,-1,-1
Canada,Senegal,-1,-1,-1
Canada,South Africa,-1,-1,-1
Canada,South Korea,-1,-1,-1
Canada,Spain,-1,-1,-1
Canada,Sweden,-1,-1,-1
Canada,Switzerland,-1,-1,-1
Canada,Tunisia,-1,-1,-1
Canada,Turkey,-1,-1,-1
Canada,United States,-1,-1,-1
Canada,Uruguay,-1,-1,-1
Canada,Uzbekistan,-1,-1,-1
Cape Verde,Colombia,-1,-1,-1
Cape Verde,Croatia,-1,-1,-1
Cape Verde,Curaçao,-1,-1,-1
Cape Verde,Czech Republic,-1,-1,-1
Cape Verde,DR Congo,-1,-1,-1
Cape Verde,Ecuador,-1,-1,-1
Cape Verde,Egypt,-1,-1,-1
Cape Verde,England,-1,-1,-1
Cape Verde,France,-1,-1,-1
Cape Verde,Germany,-1,-1,-1
Cape Verde,Ghana,-1,-1,-1
Cape Verde,Haiti,-1,-1,-1
Cape Verde,Iran,-1,-1,-1
Cape Verde,Iraq,-1,-1,-1
Cape Verde,Ivory Coast,-1,-1,-1
Cape Verde,Japan,-1,-1,-1
Cape Verde,Jordan,-1,-1,-1
Cape Verde,Mexico,-1,-1,-1
Cape Verde,Morocco,-1,-1,-1
Cape Verde,Netherlands,-1,-1,-1
Cape Verde,New Zealand,-1,-1,-1
Cape Verde,Norway,-1,-1,-1
Cape Verde,Panama,-1,-1,-1
Cape Verde,Paraguay,-1,-1,-1
Cape Verde,Portugal,-1,-1,-1
Cape Verde,Qatar,-1,-1,-1
Cape Verde,Saudi Arabia,-1,-1,-1
Cape Verde,Scotland,-1,-1,-1
Cape Verde,Senegal,-1,-1,-1
Cape Verde,South Africa,-1,-1,-1
Cape Verde,South Korea,-1,-1,-1
Cape Verde,Spain,-1,-1,-1
Cape Verde,Sweden,-1,-1,-1
Cape Verde,Switzerland,-1,-1,-1
Cape Verde,Tunisia,-1,-1,-1
Cape Verde,Turkey,-1,-1,-1
Cape Verde,United States,-1,-1,-1
Cape Verde,Uruguay,-1,-1,-1
Cape Verde,Uzbekistan,-1,-1,-1
Colombia,Croatia,-1,-1,-1
Colombia,Curaçao,-1,-1,-1
Colombia,Czech Republic,-1,-1,-1
Colombia,DR Congo,-1,-1,-1
Colombia,Ecuador,-1,-1,-1
Colombia,Egypt,-1,-1,-1
Colombia,England,-1,-1,-1
Colombia,France,-1,-1,-1
Colombia,Germany,-1,-1,-1
Colombia,Ghana,-1,-1,-1
Colombia,Haiti,-1,-1,-1
Colombia,Iran,-1,-1,-1
Colombia,Iraq,-1,-1,-1
Colombia,Ivory Coast,-1,-1,-1
Colombia,Japan,-1,-1,-1
Colombia,Jordan,-1,-1,-1
Colombia,Mexico,-1,-1,-1
Colombia,Morocco,-1,-1,-1
Colombia,Netherlands,-1,-1,-1
Colombia,New Zealand,-1,-1,-1
Colombia,Norway,-1,-1,-1
Colombia,Panama,-1,-1,-1
Colombia,Paraguay,-1,-1,-1
Colombia,Portugal,-1,-1,-1
Colombia,Qatar,-1,-1,-1
Colombia,Saudi Arabia,-1,-1,-1
Colombia,Scotland,-1,-1,-1
Colombia,Senegal,-1,-1,-1
Colombia,South Africa,-1,-1,-1
Colombia,South Korea,-1,-1,-1
Colombia,Spain,-1,-1,-1
Colombia,Sweden,-1,-1,-1
Colombia,Switzerland,-1,-1,-1
Colombia,Tunisia,-1,-1,-1
Colombia,Turkey,-1,-1,-1
Colombia,United States,-1,-1,-1
Colombia,Uruguay,-1,-1,-1
Colombia,Uzbekistan,-1,-1,-1
Croatia,Curaçao,-1,-1,-1
Croatia,Czech Republic,-1,-1,-1
Croatia,DR Congo,-1,-1,-1
Croatia,Ecuador,-1,-1,-1
Croatia,Egypt,-1,-1,-1
Croatia,England,-1,-1,-1
Croatia,France,-1,-1,-1
Croatia,Germany,-1,-1,-1
Croatia,Ghana,-1,-1,-1
Croatia,Haiti,-1,-1,-1
Croatia,Iran,-1,-1,-1
Croatia,Iraq,-1,-1,-1
Croatia,Ivory Coast,-1,-1,-1
Croatia,Japan,-1,-1,-1
Croatia,Jordan,-1,-1,-1
Croatia,Mexico,-1,-1,-1
Croatia,Morocco,-1,-1,-1
Croatia,Netherlands,-1,-1,-1
Croatia,New Zealand,-1,-1,-1
Croatia,Norway,-1,-1,-1
Croatia,Panama,-1,-1,-1
Croatia,Paraguay,-1,-1,-1
Croatia,Portugal,-1,-1,-1
Croatia,Qatar,-1,-1,-1
Croatia,Saudi Arabia,-1,-1,-1
Croatia,Scotland,-1,-1,-1
Croatia,Senegal,-1,-1,-1
Croatia,South Africa,-1,-1,-1
Croatia,South Korea,-1,-1,-1
Croatia,Spain,-1,-1,-1
Croatia,Sweden,-1,-1,-1
Croatia,Switzerland,-1,-1,-1
Croatia,Tunisia,-1,-1,-1
Croatia,Turkey,-1,-1,-1
Croatia,United States,-1,-1,-1
Croatia,Uruguay,-1,-1,-1
Croatia,Uzbekistan,-1,-1,-1
Curaçao,Czech Republic,-1,-1,-1
Curaçao,DR Congo,-1,-1,-1
Curaçao,Ecuador,-1,-1,-1
Curaçao,Egypt,-1,-1,-1
Curaçao,England,-1,-1,-1
Curaçao,France,-1,-1,-1
Curaçao,Germany,-1,-1,-1
Curaçao,Ghana,-1,-1,-1
Curaçao,Haiti,-1,-1,-1
Curaçao,Iran,-1,-1,-1
Curaçao,Iraq,-1,-1,-1
Curaçao,Ivory Coast,-1,-1,-1
Curaçao,Japan,-1,-1,-1
Curaçao,Jordan,-1,-1,-1
Curaçao,Mexico,-1,-1,-1
Curaçao,Morocco,-1,-1,-1
Curaçao,Netherlands,-1,-1,-1
Curaçao,New Zealand,-1,-1,-1
Curaçao,Norway,-1,-1,-1
Curaçao,Panama,-1,-1,-1
Curaçao,Paraguay,-1,-1,-1
Curaçao,Portugal,-1,-1,-1
Curaçao,Qatar,-1,-1,-1
Curaçao,Saudi Arabia,-1,-1,-1
Curaçao,Scotland,-1,-1,-1
Curaçao,Senegal,-1,-1,-1
Curaçao,South Africa,-1,-1,-1
Curaçao,South Korea,-1,-1,-1
Curaçao,Spain,-1,-1,-1
Curaçao,Sweden,-1,-1,-1
Curaçao,Switzerland,-1,-1,-1
Curaçao,Tunisia,-1,-1,-1
Curaçao,Turkey,-1,-1,-1
Curaçao,United States,-1,-1,-1
Curaçao,Uruguay,-1,-1,-1
Curaçao,Uzbekistan,-1,-1,-1
Czech Republic,DR Congo,-1,-1,-1
Czech Republic,Ecuador,-1,-1,-1
Czech Republic,Egypt,-1,-1,-1
Czech Republic,England,-1,-1,-1
Czech Republic,France,-1,-1,-1
Czech Republic,Germany,-1,-1,-1
Czech Republic,Ghana,-1,-1,-1
Czech Republic,Haiti,-1,-1,-1
Czech Republic,Iran,-1,-1,-1
Czech Republic,Iraq,-1,-1,-1
Czech Republic,Ivory Coast,-1,-1,-1
Czech Republic,Japan,-1,-1,-1
Czech Republic,Jordan,-1,-1,-1
Czech Republic,Mexico,-1,-1,-1
Czech Republic,Morocco,-1,-1,-1
Czech Republic,Netherlands,-1,-1,-1
Czech Republic,New Zealand,-1,-1,-1
Czech Republic,Norway,-1,-1,-1
Czech Republic,Panama,-1,-1,-1
Czech Republic,Paraguay,-1,-1,-1
Czech Republic,Portugal,-1,-1,-1
Czech Republic,Qatar,-1,-1,-1
Czech Republic,Saudi Arabia,-1,-1,-1
Czech Republic,Scotland,-1,-1,-1
Czech Republic,Senegal,-1,-1,-1
Czech Republic,South Africa,-1,-1,-1
Czech Republic,South Korea,-1,-1,-1
Czech Republic,Spain,-1,-1,-1
Czech Republic,Sweden,-1,-1,-1
Czech Republic,Switzerland,-1,-1,-1
Czech Republic,Tunisia,-1,-1,-1
Czech Republic,Turkey,-1,-1,-1
Czech Republic,United States,-1,-1,-1
Czech Republic,Uruguay,-1,-1,-1
Czech Republic,Uzbekistan,-1,-1,-1
DR Congo,Ecuador,-1,-1,-1
DR Congo,Egypt,-1,-1,-1
DR Congo,England,-1,-1,-1
DR Congo,France,-1,-1,-1
DR Congo,Germany,-1,-1,-1
DR Congo,Ghana,-1,-1,-1
DR Congo,Haiti,-1,-1,-1
DR Congo,Iran,-1,-1,-1
DR Congo,Iraq,-1,-1,-1
DR Congo,Ivory Coast,-1,-1,-1
DR Congo,Japan,-1,-1,-1
DR Congo,Jordan,-1,-1,-1
DR Congo,Mexico,-1,-1,-1
DR Congo,Morocco,-1,-1,-1
DR Congo,Netherlands,-1,-1,-1
DR Congo,New Zealand,-1,-1,-1
DR Congo,Norway,-1,-1,-1
DR Congo,Panama,-1,-1,-1
DR Congo,Paraguay,-1,-1,-1
DR Congo,Portugal,-1,-1,-1
DR Congo,Qatar,-1,-1,-1
DR Congo,Saudi Arabia,-1,-1,-1
DR Congo,Scotland,-1,-1,-1
DR Congo,Senegal,-1,-1,-1
DR Congo,South Africa,-1,-1,-1
DR Congo,South Korea,-1,-1,-1
DR Congo,Spain,-1,-1,-1
DR Congo,Sweden,-1,-1,-1
DR Congo,Switzerland,-1,-1,-1
DR Congo,Tunisia,-1,-1,-1
DR Congo,Turkey,-1,-1,-1
DR Congo,United States,-1,-1,-1
DR Congo,Uruguay,-1,-1,-1
DR Congo,Uzbekistan,-1,-1,-1
Ecuador,Egypt,-1,-1,-1
Ecuador,England,-1,-1,-1
Ecuador,France,-1,-1,-1
Ecuador,Germany,-1,-1,-1
Ecuador,Ghana,-1,-1,-1
Ecuador,Haiti,-1,-1,-1
Ecuador,Iran,-1,-1,-1
Ecuador,Iraq,-1,-1,-1
Ecuador,Ivory Coast,-1,-1,-1
Ecuador,Japan,-1,-1,-1
Ecuador,Jordan,-1,-1,-1
Ecuador,Mexico,-1,-1,-1
Ecuador,Morocco,-1,-1,-1
Ecuador,Netherlands,-1,-1,-1
Ecuador,New Zealand,-1,-1,-1
Ecuador,Norway,-1,-1,-1
Ecuador,Panama,-1,-1,-1
Ecuador,Paraguay,-1,-1,-1
Ecuador,Portugal,-1,-1,-1
Ecuador,Qatar,-1,-1,-1
Ecuador,Saudi Arabia,-1,-1,-1
Ecuador,Scotland,-1,-1,-1
Ecuador,Senegal,-1,-1,-1
Ecuador,South Africa,-1,-1,-1
Ecuador,South Korea,-1,-1,-1
Ecuador,Spain,-1,-1,-1
Ecuador,Sweden,-1,-1,-1
Ecuador,Switzerland,-1,-1,-1
Ecuador,Tunisia,-1,-1,-1
Ecuador,Turkey,-1,-1,-1
Ecuador,United States,-1,-1,-1
Ecuador,Uruguay,-1,-1,-1
Ecuador,Uzbekistan,-1,-1,-1
Egypt,England,-1,-1,-1
Egypt,France,-1,-1,-1
Egypt,Germany,-1,-1,-1
Egypt,Ghana,-1,-1,-1
Egypt,Haiti,-1,-1,-1
Egypt,Iran,-1,-1,-1
Egypt,Iraq,-1,-1,-1
Egypt,Ivory Coast,-1,-1,-1
Egypt,Japan,-1,-1,-1
Egypt,Jordan,-1,-1,-1
Egypt,Mexico,-1,-1,-1
Egypt,Morocco,-1,-1,-1
Egypt,Netherlands,-1,-1,-1
Egypt,New Zealand,-1,-1,-1
Egypt,Norway,-1,-1,-1
Egypt,Panama,-1,-1,-1
Egypt,Paraguay,-1,-1,-1
Egypt,Portugal,-1,-1,-1
Egypt,Qatar,-1,-1,-1
Egypt,Saudi Arabia,-1,-1,-1
Egypt,Scotland,-1,-1,-1
Egypt,Senegal,-1,-1,-1
Egypt,South Africa,-1,-1,-1
Egypt,South Korea,-1,-1,-1
Egypt,Spain,-1,-1,-1
Egypt,Sweden,-1,-1,-1
Egypt,Switzerland,-1,-1,-1
Egypt,Tunisia,-1,-1,-1
Egypt,Turkey,-1,-1,-1
Egypt,United States,-1,-1,-1
Egypt,Uruguay,-1,-1,-1
Egypt,Uzbekistan,-1,-1,-1
England,France,-1,-1,-1
England,Germany,-1,-1,-1
England,Ghana,-1,-1,-1
England,Haiti,-1,-1,-1
England,Iran,-1,-1,-1
England,Iraq,-1,-1,-1
England,Ivory Coast,-1,-1,-1
England,Japan,-1,-1,-1
England,Jordan,-1,-1,-1
England,Mexico,-1,-1,-1
England,Morocco,-1,-1,-1
England,Netherlands,-1,-1,-1
England,New Zealand,-1,-1,-1
England,Norway,-1,-1,-1
England,Panama,-1,-1,-1
England,Paraguay,-1,-1,-1
England,Portugal,-1,-1,-1
England,Qatar,-1,-1,-1
England,Saudi Arabia,-1,-1,-1
England,Scotland,-1,-1,-1
England,Senegal,-1,-1,-1
England,South Africa,-1,-1,-1
England,South Korea,-1,-1,-1
England,Spain,-1,-1,-1
England,Sweden,-1,-1,-1
England,Switzerland,-1,-1,-1
England,Tunisia,-1,-1,-1
England,Turkey,-1,-1,-1
England,United States,-1,-1,-1
England,Uruguay,-1,-1,-1
England,Uzbekistan,-1,-1,-1
France,Germany,-1,-1,-1
France,Ghana,-1,-1,-1
France,Haiti,-1,-1,-1
France,Iran,-1,-1,-1
France,Iraq,-1,-1,-1
France,Ivory Coast,-1,-1,-1
France,Japan,-1,-1,-1
France,Jordan,-1,-1,-1
France,Mexico,-1,-1,-1
France,Morocco,-1,-1,-1
France,Netherlands,-1,-1,-1
France,New Zealand,-1,-1,-1
France,Norway,-1,-1,-1
France,Panama,-1,-1,-1
France,Paraguay,-1,-1,-1
France,Portugal,-1,-1,-1
France,Qatar,-1,-1,-1
France,Saudi Arabia,-1,-1,-1
France,Scotland,-1,-1,-1
France,Senegal,-1,-1,-1
France,South Africa,-1,-1,-1
France,South Korea,-1,-1,-1
France,Spain,-1,-1,-1
France,Sweden,-1,-1,-1
France,Switzerland,-1,-1,-1
France,Tunisia,-1,-1,-1
France,Turkey,-1,-1,-1
France,United States,-1,-1,-1
France,Uruguay,-1,-1,-1
France,Uzbekistan,-1,-1,-1
Germany,Ghana,-1,-1,-1
Germany,Haiti,-1,-1,-1
Germany,Iran,-1,-1,-1
Germany,Iraq,-1,-1,-1
Germany,Ivory Coast,-1,-1,-1
Germany,Japan,-1,-1,-1
Germany,Jordan,-1,-1,-1
Germany,Mexico,-1,-1,-1
Germany,Morocco,-1,-1,-1
Germany,Netherlands,-1,-1,-1
Germany,New Zealand,-1,-1,-1
Germany,Norway,-1,-1,-1
Germany,Panama,-1,-1,-1
Germany,Paraguay,-1,-1,-1
Germany,Portugal,-1,-1,-1
Germany,Qatar,-1,-1,-1
Germany,Saudi Arabia,-1,-1,-1
Germany,Scotland,-1,-1,-1
Germany,Senegal,-1,-1,-1
Germany,South Africa,-1,-1,-1
