team1,team2,win,tie,lose
Australia,United States,0.26,0,0.74
Australia,Uruguay,0.30,0,0.70
Australia,Uzbekistan,0.70,0,0.30
Austria,Belgium,0.40,0,0.60
Austria,Bosnia and Herzegovina,0.55,0,0.45
Austria,Brazil,0.25,0,0.75
Austria,Canada,0.87,0,0.13
Austria,Cape Verde,0.90,0,0.10
Austria,Colombia,0.50,0,0.50
Austria,Croatia,0.30,0,0.70
Austria,Curaçao,0.90,0,0.10
Austria,Czech Republic,0.70,0,0.30
Austria,DR Congo,0.90,0,0.10
Austria,Ecuador,0.75,0,0.25
Austria,Egypt,0.60,0,0.40
Austria,England,0.20,0,0.80
Austria,France,0.20,0,0.80
Austria,Germany,0.30,0,0.70
Austria,Ghana,0.65,0,0.35
Austria,Haiti,0.90,0,0.10
Austria,Iran,0.60,0,0.40
Austria,Iraq,0.60,0,0.40
Austria,Ivory Coast,0.70,0,0.30
Austria,Japan,0.50,0,0.50
Austria,Jordan,0.88,0,0.12
Austria,Mexico,0.40,0,0.60
Austria,Morocco,0.40,0,0.60
Austria,Netherlands,0.40,0,0.60
Austria,New Zealand,0.65,0,0.35
Austria,Norway,0.30,0,0.70
Austria,Panama,0.75,0,0.25
Austria,Paraguay,0.65,0,0.35
Austria,Portugal,0.20,0,0.80
Austria,Qatar,0.90,0,0.10
Austria,Saudi Arabia,0.90,0,0.10
Austria,Scotland,0.75,0,0.25
Austria,Senegal,0.80,0,0.20
Austria,South Africa,0.80,0,0.20
Austria,South Korea,0.65,0,0.35
Austria,Spain,0.25,0,0.75
Austria,Sweden,0.50,0,0.50
Austria,Switzerland,0.50,0,0.50
Austria,Tunisia,0.60,0,0.40
Austria,Turkey,0.50,0,0.50
Austria,United States,0.50,0,0.50
Austria,Uruguay,0.60,0,0.40
Austria,Uzbekistan,0.65,0,0.35
Belgium,Bosnia and Herzegovina,0.65,0,0.35
Belgium,Brazil,0.50,0,0.50
Belgium,Canada,0.60,0,0.40
Belgium,Cape Verde,0.95,0,0.05
Belgium,Colombia,0.80,0,0.20
Belgium,Croatia,0.70,0,0.30
Belgium,Curaçao,0.95,0,0.05
Belgium,Czech Republic,0.80,0,0.20
Belgium,DR Congo,0.95,0,0.05
Belgium,Ecuador,0.85,0,0.15
Belgium,Egypt,0.77,0,0.23
Belgium,England,0.30,0,0.70
Belgium,France,0.25,0,0.75
Belgium,Germany,0.40,0,0.60
Belgium,Ghana,0.65,0,0.35
Belgium,Haiti,0.90,0,0.10
Belgium,Iran,0.85,0,0.15
Belgium,Iraq,0.70,0,0.30
Belgium,Ivory Coast,0.75,0,0.25
Belgium,Japan,0.60,0,0.40
Belgium,Jordan,0.85,0,0.15
Belgium,Mexico,0.80,0,0.20
Belgium,Morocco,0.65,0,0.35
Belgium,Netherlands,0.60,0,0.40
Belgium,New Zealand,0.90,0,0.10
Belgium,Norway,0.50,0,0.50
Belgium,Panama,0.80,0,0.20
Belgium,Paraguay,0.80,0,0.20
Belgium,Portugal,0.45,0,0.55
Belgium,Qatar,0.90,0,0.10
Belgium,Saudi Arabia,0.90,0,0.10
Belgium,Scotland,0.75,0,0.25
Belgium,Senegal,0.75,0,0.25
Belgium,South Africa,0.80,0,0.20
Belgium,South Korea,0.65,0,0.35
Belgium,Spain,0.30,0,0.70
Belgium,Sweden,0.65,0,0.35
Belgium,Switzerland,0.65,0,0.35
Belgium,Tunisia,0.80,0,0.20
Belgium,Turkey,0.60,0,0.40
Belgium,United States,0.60,0,0.40
Belgium,Uruguay,0.60,0,0.40
Belgium,Uzbekistan,0.80,0,0.20
Bosnia and Herzegovina,Brazil,0.30,0,0.70
Bosnia and Herzegovina,Canada,0.28,0,0.72
Bosnia and Herzegovina,Cape Verde,0.90,0,0.10
Bosnia and Herzegovina,Colombia,0.65,0,0.35
Bosnia and Herzegovina,Croatia,0.40,0,0.60
Bosnia and Herzegovina,Curaçao,0.90,0,0.10
Bosnia and Herzegovina,Czech Republic,0.65,0,0.35
Bosnia and Herzegovina,DR Congo,0.90,0,0.10
Bosnia and Herzegovina,Ecuador,0.80,0,0.20
Bosnia and Herzegovina,Egypt,0.40,0,0.60
Bosnia and Herzegovina,England,0.20,0,0.80
Bosnia and Herzegovina,France,0.20,0,0.80
Bosnia and Herzegovina,Germany,0.20,0,0.80
Bosnia and Herzegovina,Ghana,0.60,0,0.40
Bosnia and Herzegovina,Haiti,0.80,0,0.20
Bosnia and Herzegovina,Iran,0.60,0,0.40
Bosnia and Herzegovina,Iraq,0.65,0,0.35
Bosnia and Herzegovina,Ivory Coast,0.65,0,0.35
Bosnia and Herzegovina,Japan,0.50,0,0.50
Bosnia and Herzegovina,Jordan,0.80,0,0.20
Bosnia and Herzegovina,Mexico,0.50,0,0.50
Bosnia and Herzegovina,Morocco,0.35,0,0.65
Bosnia and Herzegovina,Netherlands,0.20,0,0.80
Bosnia and Herzegovina,New Zealand,0.80,0,0.20
Bosnia and Herzegovina,Norway,0.25,0,0.75
Bosnia and Herzegovina,Panama,0.50,0,0.50
Bosnia and Herzegovina,Paraguay,0.60,0,0.40
Bosnia and Herzegovina,Portugal,0.30,0,0.70
Bosnia and Herzegovina,Qatar,0.81,0,0.19
Bosnia and Herzegovina,Saudi Arabia,0.85,0,0.15
Bosnia and Herzegovina,Scotland,0.50,0,0.50
Bosnia and Herzegovina,Senegal,0.60,0,0.40
Bosnia and Herzegovina,South Africa,0.70,0,0.30
Bosnia and Herzegovina,South Korea,0.50,0,0.50
Bosnia and Herzegovina,Spain,0.25,0,0.75
Bosnia and Herzegovina,Sweden,0.50,0,0.50
Bosnia and Herzegovina,Switzerland,0.22,0,0.78
Bosnia and Herzegovina,Tunisia,0.55,0,0.45
Bosnia and Herzegovina,Turkey,0.60,0,0.40
Bosnia and Herzegovina,United States,0.50,0,0.50
Bosnia and Herzegovina,Uruguay,0.50,0,0.50
Bosnia and Herzegovina,Uzbekistan,0.70,0,0.30
Brazil,Canada,0.70,0,0.30
Brazil,Cape Verde,0.90,0,0.10
Brazil,Colombia,0.80,0,0.20
Brazil,Croatia,0.80,0,0.20
Brazil,Curaçao,0.95,0,0.05
Brazil,Czech Republic,0.75,0,0.25
Brazil,DR Congo,0.90,0,0.10
Brazil,Ecuador,0.90,0,0.10
Brazil,Egypt,0.80,0,0.20
Brazil,England,0.50,0,0.50
Brazil,France,0.35,0,0.65
Brazil,Germany,0.35,0,0.65
Brazil,Ghana,0.80,0,0.20
Brazil,Haiti,0.96,0,0.04
Brazil,Iran,0.85,0,0.15
Brazil,Iraq,0.85,0,0.15
Brazil,Ivory Coast,0.90,0,0.10
Brazil,Japan,0.75,0,0.25
Brazil,Jordan,0.95,0,0.05
Brazil,Mexico,0.75,0,0.25
Brazil,Morocco,0.77,0,0.23
Brazil,Netherlands,0.50,0,0.50
Brazil,New Zealand,0.95,0,0.05
Brazil,Norway,0.60,0,0.40
Brazil,Panama,0.90,0,0.10
Brazil,Paraguay,0.75,0,0.25
Brazil,Portugal,0.50,0,0.50
Brazil,Qatar,0.90,0,0.10
Brazil,Saudi Arabia,0.90,0,0.10
Brazil,Scotland,0.83,0,0.17
Brazil,Senegal,0.85,0,0.15
Brazil,South Africa,0.85,0,0.15
Brazil,South Korea,0.65,0,0.35
Brazil,Spain,0.35,0,0.65
Brazil,Sweden,0.70,0,0.30
Brazil,Switzerland,0.70,0,0.30
Brazil,Tunisia,0.85,0,0.15
Brazil,Turkey,0.70,0,0.30
Brazil,United States,0.80,0,0.20
Brazil,Uruguay,0.70,0,0.30
Brazil,Uzbekistan,0.85,0,0.15
Canada,Cape Verde,0.85,0,0.15
Canada,Colombia,0.75,0,0.25
Canada,Croatia,0.50,0,0.50
Canada,Curaçao,0.90,0,0.10
Canada,Czech Republic,0.60,0,0.40
Canada,DR Congo,0.80,0,0.20
Canada,Ecuador,0.75,0,0.25
Canada,Egypt,0.60,0,0.40
Canada,England,0.15,0,0.85
Canada,France,0.15,0,0.85
Canada,Germany,0.20,0,0.80
Canada,Ghana,0.50,0,0.50
Canada,Haiti,0.90,0,0.10
Canada,Iran,0.70,0,0.30
Canada,Iraq,0.70,0,0.30
Canada,Ivory Coast,0.70,0,0.30
Canada,Japan,0.50,0,0.50
Canada,Jordan,0.80,0,0.20
Canada,Mexico,0.50,0,0.50
Canada,Morocco,0.40,0,0.60
Canada,Netherlands,0.35,0,0.65
Canada,New Zealand,0.75,0,0.25
Canada,Norway,0.35,0,0.65
Canada,Panama,0.65,0,0.35
Canada,Paraguay,0.65,0,0.35
Canada,Portugal,0.35,0,0.65
Canada,Qatar,0.89,0,0.11
Canada,Saudi Arabia,0.80,0,0.20
Canada,Scotland,0.50,0,0.50
Canada,Senegal,0.94,0,0.06
Canada,South Africa,0.80,0,0.20
Canada,South Korea,0.50,0,0.50
Canada,Spain,0.15,0,0.85
Canada,Sweden,0.35,0,0.65
Canada,Switzerland,0.37,0,0.63
Canada,Tunisia,0.60,0,0.40
Canada,Turkey,0.50,0,0.50
Canada,United States,0.50,0,0.50
Canada,Uruguay,0.60,0,0.40
Canada,Uzbekistan,0.70,0,0.30
Colombia,Croatia,0.30,0,0.70
Colombia,Curaçao,0.95,0,0.05
Colombia,Czech Republic,0.50,0,0.50
Colombia,DR Congo,0.82,0,0.18
Colombia,Ecuador,0.50,0,0.50
Colombia,Egypt,0.50,0,0.50
Colombia,England,0.25,0,0.75
Colombia,France,0.25,0,0.75
Colombia,Germany,0.30,0,0.70
Colombia,Ghana,0.45,0,0.55
Colombia,Haiti,0.95,0,0.05
Colombia,Iran,0.65,0,0.35
Colombia,Iraq,0.65,0,0.35
Colombia,Ivory Coast,0.60,0,0.40
Colombia,Japan,0.45,0,0.55
Colombia,Jordan,0.75,0,0.25
Colombia,Mexico,0.45,0,0.55
Colombia,Morocco,0.45,0,0.55
Colombia,Netherlands,0.30,0,0.70
Colombia,New Zealand,0.85,0,0.15
Colombia,Norway,0.15,0,0.85
Colombia,Panama,0.35,0,0.65
Colombia,Paraguay,0.30,0,0.70
Colombia,Portugal,0.37,0,0.63
Colombia,Qatar,0.85,0,0.15
Colombia,Saudi Arabia,0.85,0,0.15
Colombia,Scotland,0.45,0,0.55
Colombia,Senegal,0.50,0,0.50
Colombia,South Africa,0.60,0,0.40
Colombia,South Korea,0.30,0,0.70
Colombia,Spain,0.15,0,0.85
Colombia,Sweden,0.25,0,0.75
Colombia,Switzerland,0.25,0,0.75
Colombia,Tunisia,0.55,0,0.45
Colombia,Turkey,0.50,0,0.50
Colombia,United States,0.50,0,0.50
Colombia,Uruguay,0.50,0,0.50
Colombia,Uzbekistan,0.87,0,0.13
Croatia,Curaçao,0.90,0,0.10
Croatia,Czech Republic,0.75,0,0.25
Croatia,DR Congo,0.95,0,0.05
Croatia,Ecuador,0.80,0,0.20
Croatia,Egypt,0.65,0,0.35
Croatia,England,0.26,0,0.74
Croatia,France,0.35,0,0.65
Croatia,Germany,0.45,0,0.55
Croatia,Ghana,0.76,0,0.24
Croatia,Haiti,0.95,0,0.05
Croatia,Iran,0.75,0,0.25
Croatia,Iraq,0.75,0,0.25
Croatia,Ivory Coast,0.80,0,0.20
Croatia,Japan,0.65,0,0.35
Croatia,Jordan,0.85,0,0.15
Croatia,Mexico,0.65,0,0.35
Croatia,Morocco,0.65,0,0.35
Croatia,Netherlands,0.45,0,0.55
Croatia,New Zealand,0.90,0,0.10
Croatia,Norway,0.45,0,0.55
Croatia,Panama,0.81,0,0.19
Croatia,Paraguay,0.77,0,0.23
Croatia,Portugal,0.45,0,0.55
Croatia,Qatar,0.95,0,0.05
Croatia,Saudi Arabia,0.95,0,0.05
Croatia,Scotland,0.70,0,0.30
Croatia,Senegal,0.70,0,0.30
Croatia,South Africa,0.75,0,0.25
Croatia,South Korea,0.65,0,0.35
Croatia,Spain,0.35,0,0.65
Croatia,Sweden,0.65,0,0.35
Croatia,Switzerland,0.65,0,0.35
Croatia,Tunisia,0.75,0,0.25
Croatia,Turkey,0.70,0,0.30
Croatia,United States,0.70,0,0.30
Croatia,Uruguay,0.70,0,0.30
Croatia,Uzbekistan,0.85,0,0.15
Czech Republic,DR Congo,0.85,0,0.15
Czech Republic,Ecuador,0.65,0,0.35
Czech Republic,Egypt,0.35,0,0.65
Czech Republic,England,0.25,0,0.75
Czech Republic,France,0.25,0,0.75
Czech Republic,Germany,0.25,0,0.75
Czech Republic,Ghana,0.55,0,0.45
Czech Republic,Haiti,0.90,0,0.10
Czech Republic,Iran,0.65,0,0.35
Czech Republic,Iraq,0.65,0,0.35
Czech Republic,Ivory Coast,0.70,0,0.30
Czech Republic,Japan,0.45,0,0.55
Czech Republic,Jordan,0.80,0,0.20
Czech Republic,Mexico,0.28,0,0.72
Czech Republic,Morocco,0.35,0,0.65
Czech Republic,Netherlands,0.25,0,0.75
Czech Republic,New Zealand,0.85,0,0.15
Czech Republic,Norway,0.25,0,0.75
Czech Republic,Panama,0.85,0,0.15
Czech Republic,Paraguay,0.85,0,0.15
Czech Republic,Portugal,0.15,0,0.85
Czech Republic,Qatar,0.95,0,0.05
Czech Republic,Saudi Arabia,0.90,0,0.10
Czech Republic,Scotland,0.50,0,0.50
Czech Republic,Senegal,0.55,0,0.45
Czech Republic,South Africa,0.68,0,0.32
Czech Republic,South Korea,0.48,0,0.52
Czech Republic,Spain,0.20,0,0.80
Czech Republic,Sweden,0.45,0,0.55
Czech Republic,Switzerland,0.45,0,0.55
Czech Republic,Tunisia,0.55,0,0.45
Czech Republic,Turkey,0.40,0,0.60
Czech Republic,United States,0.40,0,0.60
Czech Republic,Uruguay,0.50,0,0.50
Czech Republic,Uzbekistan,0.50,0,0.50
Ecuador,Egypt,0.50,0,0.50
Ecuador,England,0.10,0,0.90
Ecuador,France,0.10,0,0.90
Ecuador,Germany,0.25,0,0.75
Ecuador,Ghana,0.50,0,0.50
Ecuador,Haiti,0.80,0,0.20
Ecuador,Iran,0.40,0,0.60
Ecuador,Iraq,0.40,0,0.60
Ecuador,Ivory Coast,0.59,0,0.41
Ecuador,Japan,0.40,0,0.60
Ecuador,Jordan,0.50,0,0.50
Ecuador,Mexico,0.30,0,0.70
Ecuador,Morocco,0.30,0,0.70
Ecuador,Netherlands,0.20,0,0.80
Ecuador,New Zealand,0.60,0,0.40
Ecuador,Norway,0.10,0,0.90
Ecuador,Panama,0.50,0,0.50
Ecuador,Paraguay,0.50,0,0.50
Ecuador,Portugal,0.10,0,0.90
Ecuador,Qatar,0.05,0,0.95
Ecuador,Saudi Arabia,0.50,0,0.50
Ecuador,Scotland,0.30,0,0.70
Ecuador,Senegal,0.50,0,0.50
Ecuador,South Africa,0.50,0,0.50
Ecuador,South Korea,0.40,0,0.60
Ecuador,Spain,0.10,0,0.90
Ecuador,Sweden,0.20,0,0.80
Ecuador,Switzerland,0.20,0,0.80
Ecuador,Tunisia,0.50,0,0.50
Ecuador,Turkey,0.20,0,0.80
Ecuador,United States,0.25,0,0.75
Ecuador,Uruguay,0.40,0,0.60
Ecuador,Uzbekistan,0.35,0,0.65
Egypt,England,0.30,0,0.70
Egypt,France,0.25,0,0.75
Egypt,Germany,0.35,0,0.65
Egypt,Ghana,0.50,0,0.50
Egypt,Haiti,0.90,0,0.10
Egypt,Iran,0.61,0,0.39
Egypt,Iraq,0.75,0,0.25
Egypt,Ivory Coast,0.75,0,0.25
Egypt,Japan,0.50,0,0.50
Egypt,Jordan,0.80,0,0.20
Egypt,Mexico,0.50,0,0.50
Egypt,Morocco,0.50,0,0.50
Egypt,Netherlands,0.30,0,0.70
Egypt,New Zealand,0.75,0,0.25
Egypt,Norway,0.25,0,0.75
Egypt,Panama,0.40,0,0.60
Egypt,Paraguay,0.65,0,0.35
Egypt,Portugal,0.30,0,0.70
Egypt,Qatar,0.80,0,0.20
Egypt,Saudi Arabia,0.70,0,0.30
Egypt,Scotland,0.50,0,0.50
Egypt,Senegal,0.60,0,0.40
Egypt,South Africa,0.70,0,0.30
Egypt,South Korea,0.50,0,0.50
Egypt,Spain,0.25,0,0.75
Egypt,Sweden,0.45,0,0.55
Egypt,Switzerland,0.45,0,0.55
Egypt,Tunisia,0.75,0,0.25
Egypt,Turkey,0.50,0,0.50
Egypt,United States,0.50,0,0.50
Egypt,Uruguay,0.60,0,0.40
Egypt,Uzbekistan,0.75,0,0.25
England,France,-1,-1,-1
England,Germany,-1,-1,-1
England,Ghana,0.88,0,0.12
England,Haiti,0.90,0,0.10
England,Iran,0.80,0,0.20
England,Iraq,0.80,0,0.20
England,Ivory Coast,0.90,0,0.10
England,Japan,0.75,0,0.25
England,Jordan,0.90,0,0.10
England,Mexico,0.80,0,0.20
England,Morocco,0.70,0,0.30
England,Netherlands,0.60,0,0.40
England,New Zealand,0.90,0,0.10
England,Norway,0.63,0,0.37
England,Panama,0.90,0,0.10
England,Paraguay,0.80,0,0.20
England,Portugal,0.60,0,0.40
England,Qatar,0.90,0,0.10
England,Saudi Arabia,0.90,0,0.10
England,Scotland,0.60,0,0.40
England,Senegal,0.80,0,0.20
England,South Africa,0.85,0,0.15
England,South Korea,0.70,0,0.30
England,Spain,0.50,0,0.50
England,Sweden,0.80,0,0.20
England,Switzerland,0.80,0,0.20
England,Tunisia,0.85,0,0.15
England,Turkey,0.70,0,0.30
England,United States,0.70,0,0.30
England,Uruguay,0.85,0,0.15
England,Uzbekistan,0.85,0,0.15
France,Germany,0.60,0,0.40
France,Ghana,0.80,0,0.20
France,Haiti,0.95,0,0.05
France,Iran,0.90,0,0.10
France,Iraq,0.95,0,0.05
France,Ivory Coast,0.95,0,0.05
France,Japan,0.80,0,0.20
France,Jordan,0.95,0,0.05
France,Mexico,0.85,0,0.15
France,Morocco,0.65,0,0.35
France,Netherlands,0.65,0,0.35
France,New Zealand,0.90,0,0.10
France,Norway,0.71,0,0.29
France,Panama,0.85,0,0.15
France,Paraguay,0.85,0,0.15
France,Portugal,0.60,0,0.40
France,Qatar,0.95,0,0.05
France,Saudi Arabia,0.95,0,0.05
France,Scotland,0.85,0,0.15
France,Senegal,0.83,0,0.17
France,South Africa,0.90,0,0.10
France,South Korea,0.80,0,0.20
France,Spain,0.50,0,0.50
France,Sweden,0.80,0,0.20
France,Switzerland,0.80,0,0.20
France,Tunisia,0.85,0,0.15
France,Turkey,0.85,0,0.15
France,United States,0.80,0,0.20
France,Uruguay,0.80,0,0.20
France,Uzbekistan,0.85,0,0.15
Germany,Ghana,0.80,0,0.20
Germany,Haiti,0.95,0,0.05
Germany,Iran,0.70,0,0.30
Germany,Iraq,0.75,0,0.25
Germany,Ivory Coast,0.80,0,0.20
Germany,Japan,0.65,0,0.35
Germany,Jordan,0.85,0,0.15
Germany,Mexico,0.65,0,0.35
Germany,Morocco,0.60,0,0.40
Germany,Netherlands,0.55,0,0.45
Germany,New Zealand,0.90,0,0.10
Germany,Norway,0.55,0,0.45
Germany,Panama,0.80,0,0.20
Germany,Paraguay,0.80,0,0.20
Germany,Portugal,0.50,0,0.50
Germany,Qatar,0.95,0,0.05
Germany,Saudi Arabia,0.95,0,0.05
Germany,Scotland,0.85,0,0.15
Germany,Senegal,0.80,0,0.20
Germany,South Africa,0.80,0,0.20
Germany,South Korea,0.65,0,0.35
Germany,Spain,0.40,0,0.60
Germany,Sweden,0.60,0,0.40
Germany,Switzerland,0.60,0,0.40
Germany,Tunisia,0.75,0,0.25
Germany,Turkey,0.70,0,0.30
Germany,United States,0.70,0,0.30
Germany,Uruguay,0.80,0,0.20
Germany,Uzbekistan,0.85,0,0.15
Ghana,Haiti,0.75,0,0.25
Ghana,Iran,0.50,0,0.50
Ghana,Iraq,0.50,0,0.50
Ghana,Ivory Coast,0.50,0,0.50
Ghana,Japan,0.40,0,0.60
Ghana,Jordan,0.40,0,0.60
Ghana,Mexico,0.35,0,0.65
Ghana,Morocco,0.35,0,0.65
Ghana,Netherlands,0.25,0,0.75
Ghana,New Zealand,0.60,0,0.40
Ghana,Norway,0.30,0,0.70
Ghana,Panama,0.65,0,0.35
Ghana,Paraguay,0.50,0,0.50
Ghana,Portugal,0.25,0,0.75
Ghana,Qatar,0.90,0,0.10
Ghana,Saudi Arabia,0.90,0,0.10
Ghana,Scotland,0.50,0,0.50
Ghana,Senegal,0.50,0,0.50
Ghana,South Africa,0.50,0,0.50
Ghana,South Korea,0.40,0,0.60
Ghana,Spain,0.15,0,0.85
Ghana,Sweden,0.40,0,0.60
Ghana,Switzerland,0.40,0,0.60
Ghana,Tunisia,0.50,0,0.50
Ghana,Turkey,0.40,0,0.60
Ghana,United States,0.50,0,0.50
Ghana,Uruguay,0.50,0,0.50
Ghana,Uzbekistan,0.50,0,0.50
Iran,Iraq,0.55,0,0.45
Iran,Ivory Coast,0.80,0,0.20
Iran,Japan,0.50,0,0.50
Iran,Jordan,0.65,0,0.35
Iran,Mexico,0.30,0,0.70
Iran,Morocco,0.30,0,0.70
Iran,Netherlands,0.20,0,0.80
Iran,New Zealand,0.72,0,0.28
Iran,Norway,0.20,0,0.80
Iran,Panama,0.50,0,0.50
Iran,Paraguay,0.50,0,0.50
Iran,Portugal,0.25,0,0.75
Iran,Qatar,0.50,0,0.50
Iran,Saudi Arabia,0.50,0,0.50
Iran,Scotland,0.40,0,0.60
Iran,Senegal,0.50,0,0.50
Iran,South Africa,0.60,0,0.40
Iran,South Korea,0.50,0,0.50
Iran,Spain,0.10,0,0.90
Iran,Sweden,0.40,0,0.60
Iran,Switzerland,0.40,0,0.60
Iran,Tunisia,0.50,0,0.50
Iran,Turkey,0.40,0,0.60
Iran,United States,0.50,0,0.50
Iran,Uruguay,0.50,0,0.50
Iran,Uzbekistan,0.50,0,0.50
Iraq,Ivory Coast,0.65,0,0.35
Iraq,Japan,0.30,0,0.70
Iraq,Jordan,0.65,0,0.35
Iraq,Mexico,0.30,0,0.70
Iraq,Morocco,0.20,0,0.80
Iraq,Netherlands,0.20,0,0.80
Iraq,New Zealand,0.80,0,0.20
Iraq,Norway,0.07,0,0.93
Iraq,Panama,0.50,0,0.50
Iraq,Paraguay,0.50,0,0.50
Iraq,Portugal,0.25,0,0.75
Iraq,Qatar,0.75,0,0.25
Iraq,Saudi Arabia,0.60,0,0.40
Iraq,Scotland,0.35,0,0.65
Iraq,Senegal,0.16,0,0.84
Iraq,South Africa,0.30,0,0.70
Iraq,South Korea,0.40,0,0.60
Iraq,Spain,0.10,0,0.90
Iraq,Sweden,0.30,0,0.70
